"","COUNTY","DATE","Population","cdc_multiplier","cdc_case_vacc_obs_imm","N","I","R","S"
"14085","Graham",2021-08-12,8509,0,57.3129751686271,8509,0,4876.76105709848,3632.23894290152
"14086","Graham",2021-08-13,8509,0,57.356192783049,8509,0,4880.43844390964,3628.56155609036
"14087","Graham",2021-08-14,8509,0,57.4021196942502,8509,0,4884.34636478375,3624.65363521625
"14088","Graham",2021-08-15,8509,164,58.7183287492102,8509,164,4832.3425932703,3512.6574067297
"14089","Graham",2021-08-16,8509,0,58.7680850036373,8509,0,5000.5763529595,3508.4236470405
"14090","Graham",2021-08-17,8509,0,58.8169209814689,8509,0,5004.73180631319,3504.26819368681
"14091","Graham",2021-08-18,8509,0,58.8684252840353,8509,0,5009.11430741857,3499.88569258143
"14092","Graham",2021-08-19,8509,0,58.9225979113315,8509,0,5013.72385627519,3495.27614372481
"14093","Graham",2021-08-20,8509,0,58.969297316198,8509,0,5017.69750863529,3491.30249136471
"14094","Graham",2021-08-21,8509,0,59.0147511839931,8509,0,5021.56517824597,3487.43482175403
"14095","Graham",2021-08-22,8509,228,60.8061997053629,8509,228,4945.99953292933,3335.00046707067
"14096","Graham",2021-08-23,8509,0,60.8455399258028,8509,0,5177.34699228656,3331.65300771344
"14097","Graham",2021-08-24,8509,0,60.8455399258028,8509,0,5177.34699228656,3331.65300771344
"14098","Graham",2021-08-25,8509,0,60.8455399258028,8509,0,5177.34699228656,3331.65300771344
"14099","Graham",2021-08-26,8509,0,60.8455399258028,8509,0,5177.34699228656,3331.65300771344
"14100","Graham",2021-08-27,8509,0,60.8455399258028,8509,0,5177.34699228656,3331.65300771344
"14101","Graham",2021-08-28,8509,0,60.8455399258028,8509,0,5177.34699228656,3331.65300771344
"14102","Graham",2021-08-29,8509,308,63.2041500769572,8509,308,5070.04113004829,3130.95886995171
"14103","Graham",2021-08-30,8509,0,63.2041500769572,8509,0,5378.04113004829,3130.95886995171
"14104","Graham",2021-08-31,8509,0,63.2041500769572,8509,0,5378.04113004829,3130.95886995171
"14105","Graham",2021-09-01,8509,0,63.2041500769572,8509,0,5378.04113004829,3130.95886995171
"14106","Graham",2021-09-02,8509,0,63.2041500769572,8509,0,5378.04113004829,3130.95886995171
"14107","Graham",2021-09-03,8509,0,63.2041500769572,8509,0,5378.04113004829,3130.95886995171
"14108","Graham",2021-09-04,8509,0,63.2041500769572,8509,0,5378.04113004829,3130.95886995171
"14109","Graham",2021-09-05,8509,456,66.6961183526924,8509,456,5219.1727106306,2833.8272893694
"14110","Graham",2021-09-06,8509,0,66.6961183526924,8509,0,5675.1727106306,2833.8272893694
"14111","Graham",2021-09-09,8509,0,66.6961183526924,8509,0,5675.1727106306,2833.8272893694
"14112","Graham",2021-09-12,8509,400,69.7592484191268,8509,400,5535.8144479835,2573.1855520165
"14113","Graham",2021-09-16,8509,0,69.7592484191268,8509,0,5935.8144479835,2573.1855520165
"14114","Graham",2021-09-19,8509,280,71.9034394656308,8509,280,5838.26366413053,2390.73633586947
"14115","Graham",2021-09-23,8509,0,71.9034394656308,8509,0,6118.26366413053,2390.73633586947
"14116","Graham",2021-09-26,8509,180,73.2818479955263,8509,180,6055.55244593933,2273.44755406067
"14117","Graham",2021-09-30,8509,0,73.2818479955263,8509,0,6235.55244593933,2273.44755406067
"14118","Graham",2021-10-03,8509,96,74.0169992114705,8509,96,6202.10646290403,2210.89353709597
"14119","Graham",2021-10-07,8509,0,74.0169992114705,8509,0,6298.10646290403,2210.89353709597
"14120","Graham",2021-10-10,8509,76,74.5989939240931,8509,76,6271.62839300108,2161.37160699892
"14121","Graham",2021-10-14,8509,0,74.5989939240931,8509,0,6347.62839300108,2161.37160699892
"14122","Graham",2021-10-17,8509,100,75.3647764407017,8509,100,6312.7888273393,2096.2111726607
"14123","Graham",2021-10-21,8509,0,75.3647764407017,8509,0,6412.7888273393,2096.2111726607
"14124","Graham",2021-10-24,8509,32,75.6098268460164,8509,32,6401.64016632754,2075.35983367246
"14125","Graham",2021-10-28,8509,0,75.6098268460164,8509,0,6433.64016632754,2075.35983367246
"14126","Graham",2021-10-31,8509,24,75.7936146500025,8509,24,6425.27867056871,2059.72132943129
"14127","Graham",2021-11-04,8509,0,75.7936146500025,8509,0,6449.27867056871,2059.72132943129
"14128","Graham",2021-11-07,8509,8,75.8548772513312,8509,8,6446.49150531577,2054.50849468423
"14129","Graham",2021-11-11,8509,0,75.8548772513312,8509,0,6454.49150531577,2054.50849468423
"14130","Graham",2021-11-14,8509,24,76.0386650553172,8509,24,6446.13000955694,2038.86999044306
"14131","Graham",2021-11-18,8509,0,76.0386650553172,8509,0,6470.13000955694,2038.86999044306
"14132","Graham",2021-11-21,8509,28,76.2530841599676,8509,28,6460.37493117165,2020.62506882835
"14133","Graham",2021-11-28,8509,28,76.467503264618,8509,28,6478.61985278635,2002.38014721365
"14134","Graham",2021-12-05,8509,100,77.2332857812266,8509,100,6471.78028712457,1937.21971287543
"14135","Graham",2021-12-12,8509,60,77.6927552911918,8509,60,6550.87654772751,1898.12345227249
"14136","Granville",2020-02-23,59328,0,0,59328,0,0,59328
"14137","Granville",2020-02-27,59328,0,0,59328,0,0,59328
"14138","Granville",2020-03-01,59328,0,0,59328,0,0,59328
"14139","Granville",2020-03-05,59328,0,0,59328,0,0,59328
"14140","Granville",2020-03-08,59328,0,0,59328,0,0,59328
"14141","Granville",2020-03-12,59328,0,0,59328,0,0,59328
"14142","Granville",2020-03-15,59328,0,0,59328,0,0,59328
"14143","Granville",2020-03-19,59328,0,0,59328,0,0,59328
"14144","Granville",2020-03-22,59328,8,0.0134843581445523,59328,8,1.77635683940025e-15,59320
"14145","Granville",2020-03-26,59328,0,0.0134843581445523,59328,0,8,59320
"14146","Granville",2020-03-29,59328,64,0.121359223300971,59328,64,8.00000000000001,59256
"14147","Granville",2020-04-02,59328,0,0.121359223300971,59328,0,72,59256
"14148","Granville",2020-04-05,59328,224,0.498921251348436,59328,224,72,59032
"14149","Granville",2020-04-09,59328,0,0.498921251348436,59328,0,296,59032
"14150","Granville",2020-04-12,59328,88,0.647249190938511,59328,88,296,58944
"14151","Granville",2020-04-16,59328,0,0.647249190938511,59328,0,384,58944
"14152","Granville",2020-04-19,59328,68,0.761866235167206,59328,68,384,58876
"14153","Granville",2020-04-23,59328,0,0.761866235167206,59328,0,452,58876
"14154","Granville",2020-04-26,59328,72,0.883225458468177,59328,72,452,58804
"14155","Granville",2020-04-30,59328,0,0.883225458468177,59328,0,524,58804
"14156","Granville",2020-05-03,59328,104,1.05852211434736,59328,104,524,58700
"14157","Granville",2020-05-07,59328,0,1.05852211434736,59328,0,628,58700
"14158","Granville",2020-05-10,59328,88,1.20685005393743,59328,88,628,58612
"14159","Granville",2020-05-14,59328,0,1.20685005393743,59328,0,716,58612
"14160","Granville",2020-05-17,59328,116,1.40237324703344,59328,116,716,58496
"14161","Granville",2020-05-21,59328,0,1.40237324703344,59328,0,832,58496
"14162","Granville",2020-05-24,59328,200,1.73948220064725,59328,200,832,58296
"14163","Granville",2020-05-28,59328,0,1.73948220064725,59328,0,1032,58296
"14164","Granville",2020-05-31,59328,248,2.15749730312837,59328,248,1032,58048
"14165","Granville",2020-06-04,59328,0,2.15749730312837,59328,0,1280,58048
"14166","Granville",2020-06-07,59328,1256,4.27454153182309,59328,1256,1280,56792
"14167","Granville",2020-06-11,59328,0,4.27454153182309,59328,0,2536,56792
"14168","Granville",2020-06-14,59328,284,4.75323624595469,59328,284,2536,56508
"14169","Granville",2020-06-18,59328,0,4.75323624595469,59328,0,2820,56508
"14170","Granville",2020-06-21,59328,252,5.17799352750809,59328,252,2820,56256
"14171","Granville",2020-06-25,59328,0,5.17799352750809,59328,0,3072,56256
"14172","Granville",2020-06-28,59328,196,5.50836030204962,59328,196,3072,56060
"14173","Granville",2020-07-02,59328,0,5.50836030204962,59328,0,3268,56060
"14174","Granville",2020-07-05,59328,220,5.87918015102481,59328,220,3268,55840
"14175","Granville",2020-07-09,59328,0,5.87918015102481,59328,0,3488,55840
"14176","Granville",2020-07-12,59328,488,6.7017259978425,59328,488,3488,55352
"14177","Granville",2020-07-16,59328,0,6.7017259978425,59328,0,3976,55352
"14178","Granville",2020-07-19,59328,212,7.05906148867314,59328,212,3976,55140
"14179","Granville",2020-07-23,59328,0,7.05906148867314,59328,0,4188,55140
"14180","Granville",2020-07-26,59328,284,7.53775620280475,59328,284,4188,54856
"14181","Granville",2020-07-30,59328,0,7.53775620280475,59328,0,4472,54856
"14182","Granville",2020-08-02,59328,252,7.96251348435814,59328,252,4472,54604
"14183","Granville",2020-08-06,59328,0,7.96251348435814,59328,0,4724,54604
"14184","Granville",2020-08-09,59328,300,8.46817691477886,59328,300,4724,54304
"14185","Granville",2020-08-13,59328,0,8.46817691477886,59328,0,5024,54304
"14186","Granville",2020-08-16,59328,432,9.19633225458468,59328,432,5024,53872
"14187","Granville",2020-08-20,59328,0,9.19633225458468,59328,0,5456,53872
"14188","Granville",2020-08-23,59328,352,9.78964401294498,59328,352,5456,53520
"14189","Granville",2020-08-27,59328,0,9.78964401294498,59328,0,5808,53520
"14190","Granville",2020-08-30,59328,344,10.3694714131607,59328,344,5808,53176
"14191","Granville",2020-09-03,59328,0,10.3694714131607,59328,0,6152,53176
"14192","Granville",2020-09-06,59328,256,10.8009708737864,59328,256,6152,52920
"14193","Granville",2020-09-10,59328,0,10.8009708737864,59328,0,6408,52920
"14194","Granville",2020-09-13,59328,184,11.1111111111111,59328,184,6408,52736
"14195","Granville",2020-09-17,59328,0,11.1111111111111,59328,0,6592,52736
"14196","Granville",2020-09-20,59328,196,11.4414778856526,59328,196,6592,52540
"14197","Granville",2020-09-24,59328,0,11.4414778856526,59328,0,6788,52540
"14198","Granville",2020-09-27,59328,216,11.8055555555556,59328,216,6788,52324
"14199","Granville",2020-10-01,59328,0,11.8055555555556,59328,0,7004,52324
"14200","Granville",2020-10-04,59328,136,12.0347896440129,59328,136,7004,52188
"14201","Granville",2020-10-08,59328,0,12.0347896440129,59328,0,7140,52188
"14202","Granville",2020-10-11,59328,212,12.3921251348436,59328,212,7140,51976
"14203","Granville",2020-10-15,59328,0,12.3921251348436,59328,0,7352,51976
"14204","Granville",2020-10-18,59328,352,12.9854368932039,59328,352,7352,51624
"14205","Granville",2020-10-22,59328,0,12.9854368932039,59328,0,7704,51624
"14206","Granville",2020-10-25,59328,292,13.47761596548,59328,292,7704,51332
"14207","Granville",2020-10-29,59328,0,13.47761596548,59328,0,7996,51332
"14208","Granville",2020-11-01,59328,380,14.1181229773463,59328,380,7996,50952
"14209","Granville",2020-11-05,59328,0,14.1181229773463,59328,0,8376,50952
"14210","Granville",2020-11-08,59328,428,14.8395361380798,59328,428,8376,50524
"14211","Granville",2020-11-12,59328,0,14.8395361380798,59328,0,8804,50524
"14212","Granville",2020-11-15,59328,452,15.601402373247,59328,452,8804,50072
"14213","Granville",2020-11-19,59328,0,15.601402373247,59328,0,9256,50072
"14214","Granville",2020-11-22,59328,600,16.6127292340885,59328,600,9256,49472
"14215","Granville",2020-11-26,59328,0,16.6127292340885,59328,0,9856,49472
"14216","Granville",2020-11-29,59328,528,17.5026968716289,59328,528,9856,48944
"14217","Granville",2020-12-03,59328,0,17.5026968716289,59328,0,10384,48944
"14218","Granville",2020-12-06,59328,1080,19.3230852211435,59328,1080,10384,47864
"14219","Granville",2020-12-10,59328,0,19.3230852211435,59328,0,11464,47864
"14220","Granville",2020-12-13,59328,1412,21.703074433657,59328,1412,11464,46452
"14221","Granville",2020-12-16,59328,0,21.703074433657,59328,0,12876,46452
"14222","Granville",2020-12-17,59328,0,21.703074433657,59328,0,12876,46452
"14223","Granville",2020-12-18,59328,0,21.703074433657,59328,0,12876,46452
"14224","Granville",2020-12-19,59328,0,21.703074433657,59328,0,12876,46452
"14225","Granville",2020-12-20,59328,960,23.3211974110032,59328,960,12876,45492
"14226","Granville",2020-12-21,59328,0,23.3211974110032,59328,0,13836,45492
"14227","Granville",2020-12-22,59328,0,23.3211974110032,59328,0,13836,45492
"14228","Granville",2020-12-23,59328,0,23.3211974110032,59328,0,13836,45492
"14229","Granville",2020-12-24,59328,0,23.3211974110032,59328,0,13836,45492
"14230","Granville",2020-12-25,59328,0,23.3211974110032,59328,0,13836,45492
"14231","Granville",2020-12-26,59328,0,23.3211974110032,59328,0,13836,45492
"14232","Granville",2020-12-27,59328,716,24.5280474649407,59328,716,13836,44776
"14233","Granville",2020-12-28,59328,0,24.5280474649407,59328,0,14552,44776
"14234","Granville",2020-12-29,59328,0,24.5280474649407,59328,0,14552,44776
"14235","Granville",2020-12-30,59328,0,24.5570465653652,59328,0,14569.2045862999,44758.7954137001
"14236","Granville",2020-12-31,59328,0,24.5860456657898,59328,0,14586.4091725998,44741.5908274002
"14237","Granville",2021-01-01,59328,0,24.616867765507,59328,0,14604.69530792,44723.30469208
"14238","Granville",2021-01-02,59328,0,24.6489920075746,59328,0,14623.7539782539,44704.2460217461
"14239","Granville",2021-01-03,59328,1044,26.4387821640229,59328,1044,14641.6006822715,43642.3993177285
"14240","Granville",2021-01-04,59328,0,26.473209670901,59328,0,15706.0258335522,43621.9741664478
"14241","Granville",2021-01-05,59328,0,26.5091633156073,59328,0,15727.3564118835,43600.6435881165
"14242","Granville",2021-01-06,59328,0,26.5466430981316,59328,0,15749.5924172595,43578.4075827405
"14243","Granville",2021-01-07,59328,0,26.585649018484,59328,0,15772.7338496862,43555.2661503138
"14244","Granville",2021-01-08,59328,0,26.6287408338405,59328,0,15798.2993619009,43529.7006380991
"14245","Granville",2021-01-09,59328,0,26.6759185442011,59328,0,15826.2889539036,43501.7110460964
"14246","Granville",2021-01-10,59328,1160,28.670758219869,59328,1160,15849.7874366839,42318.2125633161
"14247","Granville",2021-01-11,59328,0,28.7246395637292,59328,0,17041.7541603693,42286.2458396307
"14248","Granville",2021-01-12,59328,0,28.7824984234157,59328,0,17076.0806646441,42251.9193353559
"14249","Granville",2021-01-13,59328,0,28.8443347989284,59328,0,17112.7669495082,42215.2330504918
"14250","Granville",2021-01-14,59328,0,28.9101486902772,59328,0,17151.8130149677,42176.1869850323
"14251","Granville",2021-01-15,59328,0,28.9787691073145,59328,0,17192.5241359876,42135.4758640124
"14252","Granville",2021-01-16,59328,0,29.0501960500403,59328,0,17234.9003125679,42093.0996874321
"14253","Granville",2021-01-17,59328,1008,30.8025882858461,59328,1008,17266.5595782268,41053.4404217732
"14254","Granville",2021-01-18,59328,0,30.8778041628296,59328,0,18319.1836537236,41008.8163462764
"14255","Granville",2021-01-19,59328,0,30.9557601138927,59328,0,18365.4333603702,40962.5666396298
"14256","Granville",2021-01-20,59328,0,31.0364561390353,59328,0,18413.3086981668,40914.6913018332
"14257","Granville",2021-01-21,59328,0,31.1198922382574,59328,0,18462.8096671133,40865.1903328866
"14258","Granville",2021-01-22,59328,0,31.2502898815293,59328,0,18540.1719809137,40787.8280190863
"14259","Granville",2021-01-23,59328,0,31.4276490688204,59328,0,18645.3956395498,40682.6043604502
"14260","Granville",2021-01-24,59328,784,32.9411829576865,59328,784,18759.3450251362,39784.6549748638
"14261","Granville",2021-01-25,59328,0,33.2073481773946,59328,0,19701.2555266847,39626.7444733153
"14262","Granville",2021-01-26,59328,0,33.5195891301664,59328,0,19886.5018391451,39441.4981608549
"14263","Granville",2021-01-27,59328,0,33.8779058159067,59328,0,20099.0839624611,39228.9160375389
"14264","Granville",2021-01-28,59328,0,34.2822982346169,59328,0,20339.0018966335,38988.9981033665
"14265","Granville",2021-01-29,59328,0,34.6625211569155,59328,0,20564.5805519748,38763.4194480252
"14266","Granville",2021-01-30,59328,0,35.0185745828026,59328,0,20775.8199284851,38552.1800715149
"14267","Granville",2021-01-31,59328,644,36.3714076225794,59328,644,20934.4287143239,37749.5712856761
"14268","Granville",2021-02-01,59328,0,36.6742626124139,59328,0,21758.1065226929,37569.8934773071
"14269","Granville",2021-02-02,59328,0,36.9533297918517,59328,0,21923.6714989098,37404.3285010902
"14270","Granville",2021-02-03,59328,0,37.2086091608928,59328,0,22075.1236429745,37252.8763570255
"14271","Granville",2021-02-04,59328,0,37.4401007195373,59328,0,22212.4629548871,37115.5370451129
"14272","Granville",2021-02-05,59328,0,37.6573484482545,59328,0,22341.3516873804,36986.6483126196
"14273","Granville",2021-02-06,59328,0,37.8603523469413,59328,0,22461.7898403933,36866.2101596067
"14274","Granville",2021-02-07,59328,500,38.8208745193563,59328,500,22531.6484348437,36296.3515651563
"14275","Granville",2021-02-08,59328,0,38.9932166969134,59328,0,23133.8956019448,36194.1043980552
"14276","Granville",2021-02-09,59328,0,39.15149248911,59328,0,23227.7974639392,36100.2025360608
"14277","Granville",2021-02-10,59328,0,39.2957018959324,59328,0,23313.3540208188,36014.6459791812
"14278","Granville",2021-02-11,59328,0,39.4258449173295,59328,0,23390.5652725533,35937.4347274467
"14279","Granville",2021-02-12,59328,0,39.559565205705,59328,0,23469.8988452407,35858.1011547593
"14280","Granville",2021-02-13,59328,0,39.6968627609808,59328,0,23551.3547388347,35776.6452611653
"14281","Granville",2021-02-14,59328,472,40.5541718313474,59328,472,23587.9790641018,35268.0209358982
"14282","Granville",2021-02-15,59328,0,40.6969037321764,59328,0,24144.6590462256,35183.3409537744
"14283","Granville",2021-02-16,59328,0,40.8431703005017,59328,0,24231.4360758817,35096.5639241183
"14284","Granville",2021-02-17,59328,0,40.9929715364279,59328,0,24320.3101531319,35007.6898468681
"14285","Granville",2021-02-18,59328,0,41.1463074398636,59328,0,24411.2812779223,34916.7187220777
"14286","Granville",2021-02-19,59328,0,41.311806450807,59328,0,24509.4685311348,34818.5314688652
"14287","Granville",2021-02-20,59328,0,41.4894685693626,59328,0,24614.8719128314,34713.1280871686
"14288","Granville",2021-02-21,59328,364,42.2213410086569,59328,364,24685.0771936159,34278.9228063841
"14289","Granville",2021-02-22,59328,0,42.4214520122209,59328,0,25167.7990498104,34160.2009501896
"14290","Granville",2021-02-23,59328,0,42.6336130764364,59328,0,25293.6699659882,34034.3300340118
"14291","Granville",2021-02-24,59328,0,42.8578242011998,59328,0,25426.6899420878,33901.3100579122
"14292","Granville",2021-02-25,59328,0,43.0940853866146,59328,0,25566.8589781707,33761.1410218293
"14293","Granville",2021-02-26,59328,0,43.305747027042,59328,0,25692.4335962035,33635.5664037965
"14294","Granville",2021-02-27,59328,0,43.4928091225593,59328,0,25803.413796232,33524.586203768
"14295","Granville",2021-02-28,59328,444,44.3000412446522,59328,444,25838.3284696273,33045.6715303727
"14296","Granville",2021-03-01,59328,0,44.4363266426819,59328,0,26363.1838705703,32964.8161294297
"14297","Granville",2021-03-02,59328,0,44.5482939956591,59328,0,26429.6118617446,32898.3881382554
"14298","Granville",2021-03-03,59328,0,44.6359433036681,59328,0,26481.6124432002,32846.3875567998
"14299","Granville",2021-03-04,59328,0,44.6992745666706,59328,0,26519.1856149143,32808.8143850857
"14300","Granville",2021-03-05,59328,0,44.7834452297933,59328,0,26569.1223859318,32758.8776140682
"14301","Granville",2021-03-06,59328,0,44.8884552930775,59328,0,26631.422756277,32696.577243723
"14302","Granville",2021-03-07,59328,360,45.5303869935593,59328,360,26652.2679955389,32315.7320044611
"14303","Granville",2021-03-08,59328,0,45.6756990714018,59328,0,27098.4787450813,32229.5212549187
"14304","Granville",2021-03-09,59328,0,45.8416549558987,59328,0,27196.9370522356,32131.0629477644
"14305","Granville",2021-03-10,59328,0,46.0282546469615,59328,0,27307.6429169493,32020.3570830507
"14306","Granville",2021-03-11,59328,0,46.2354981446917,59328,0,27430.5963392827,31897.4036607173
"14307","Granville",2021-03-12,59328,0,46.4518624973359,59328,0,27558.9609824194,31769.0390175806
"14308","Granville",2021-03-13,59328,0,46.6773477049824,59328,0,27692.736846412,31635.263153588
"14309","Granville",2021-03-14,59328,380,47.4428901179172,59328,380,27766.9178491579,31181.0821508421
"14310","Granville",2021-03-15,59328,0,47.6841795097356,59328,0,28290.070019536,31037.929980464
"14311","Granville",2021-03-16,59328,0,47.934498538317,59328,0,28438.5792928127,30889.4207071873
"14312","Granville",2021-03-17,59328,0,48.1938472037616,59328,0,28592.4456690477,30735.5543309523
"14313","Granville",2021-03-18,59328,0,48.4622255059691,59328,0,28751.6691481813,30576.3308518187
"14314","Granville",2021-03-19,59328,0,48.7302313763004,59328,0,28910.6716709315,30417.3283290685
"14315","Granville",2021-03-20,59328,0,48.9978648148304,59328,0,29069.4532373426,30258.5467626574
"14316","Granville",2021-03-21,59328,236,49.5834326671257,59328,236,29180.8589327523,29911.1410672477
"14317","Granville",2021-03-22,59328,0,49.8486468027281,59328,0,29574.2051751225,29753.7948248775
"14318","Granville",2021-03-23,59328,0,50.1134908430487,59328,0,29731.3318473639,29596.6681526361
"14319","Granville",2021-03-24,59328,0,50.3779647881872,59328,0,29888.2389495357,29439.7610504643
"14320","Granville",2021-03-25,59328,0,50.6420686380525,59328,0,30044.9264815838,29283.0735184162
"14321","Granville",2021-03-26,59328,0,50.9102994111533,59328,0,30204.062434649,29123.937565351
"14322","Granville",2021-03-27,59328,0,51.1826571074955,59328,0,30365.6468087349,28962.3531912651
"14323","Granville",2021-03-28,59328,236,51.7656062147586,59328,236,30475.498855092,28616.501144908
"14324","Granville",2021-03-29,59328,0,52.0444461062396,59328,0,30876.9289859098,28451.0710140902
"14325","Granville",2021-03-30,59328,0,52.3273868654811,59328,0,31044.7920795526,28283.2079204474
"14326","Granville",2021-03-31,59328,0,52.6144284924794,59328,0,31215.0881360182,28112.9118639818
"14327","Granville",2021-04-01,59328,0,52.9055709872442,59328,0,31387.8171553122,27940.1828446878
"14328","Granville",2021-04-02,59328,0,53.1872109691229,59328,0,31554.9085237612,27773.0914762388
"14329","Granville",2021-04-03,59328,0,53.4593484382028,59328,0,31716.3622414169,27611.6377585831
"14330","Granville",2021-04-04,59328,248,54.0309686442744,59328,248,31807.4930772751,27272.5069227249
"14331","Granville",2021-04-05,59328,0,54.2824109938194,59328,0,32204.6687944132,27123.3312055868
"14332","Granville",2021-04-06,59328,0,54.5244142761582,59328,0,32348.2445017592,26979.7554982408
"14333","Granville",2021-04-07,59328,0,54.7569784913034,59328,0,32486.2201993205,26841.7798006795
"14334","Granville",2021-04-08,59328,0,54.9801036392498,59328,0,32618.5958870941,26709.4041129059
"14335","Granville",2021-04-09,59328,0,55.2049481643394,59328,0,32751.9916469393,26576.0083530607
"14336","Granville",2021-04-10,59328,0,55.4315120666656,59328,0,32886.4074789114,26441.5925210886
"14337","Granville",2021-04-11,59328,228,55.9337970444587,59328,228,32956.4031105365,26143.5968894635
"14338","Granville",2021-04-12,59328,0,56.1623783924863,59328,0,33320.0158526943,26007.9841473057
"14339","Granville",2021-04-13,59328,0,56.3926684927117,59328,0,33456.642363356,25871.357636644
"14340","Granville",2021-04-14,59328,0,56.6246673452276,59328,0,33594.2826425766,25733.7173574234
"14341","Granville",2021-04-15,59328,0,56.8583749499486,59328,0,33732.9366903055,25595.0633096945
"14342","Granville",2021-04-16,59328,0,57.0952281647491,59328,0,33873.4569655824,25454.5430344176
"14343","Granville",2021-04-17,59328,0,57.3352269896095,59328,0,34015.8434683955,25312.1565316045
"14344","Granville",2021-04-18,59328,268,57.8884236896789,59328,268,34076.0440066127,24983.9559933873
"14345","Granville",2021-04-19,59328,0,58.1329136438149,59328,0,34489.0950066025,24838.9049933975
"14346","Granville",2021-04-20,59328,0,58.380526217304,59328,0,34635.9985942021,24692.0014057979
"14347","Granville",2021-04-21,59328,0,58.6312614102238,59328,0,34784.7547694576,24543.2452305424
"14348","Granville",2021-04-22,59328,0,58.8851192225092,59328,0,34935.3635323303,24392.6364676697
"14349","Granville",2021-04-23,59328,0,59.1236264927877,59328,0,35076.8651256411,24251.1348743589
"14350","Granville",2021-04-24,59328,0,59.3467832211244,59328,0,35209.2595494287,24118.7404505713
"14351","Granville",2021-04-25,59328,264,59.8479297480155,59328,264,35242.5797609026,23821.4202390974
"14352","Granville",2021-04-26,59328,0,60.0389895602769,59328,0,35619.9317263211,23708.0682736789
"14353","Granville",2021-04-27,59328,0,60.2148101641326,59328,0,35724.2425741766,23603.7574258234
"14354","Granville",2021-04-28,59328,0,60.3753915596598,59328,0,35819.512304515,23508.487695485
"14355","Granville",2021-04-29,59328,0,60.5207337467815,59328,0,35905.7409172905,23422.2590827095
"14356","Granville",2021-04-30,59328,0,60.663371593511,59328,0,35990.3650989982,23337.6349010018
"14357","Granville",2021-05-01,59328,0,60.8033050998486,59328,0,36073.3848496382,23254.6151503618
"14358","Granville",2021-05-02,59328,228,61.1869798653939,59328,228,36073.0114145409,23026.9885854591
"14359","Granville",2021-05-03,59328,0,61.3206559068122,59328,0,36380.3187363936,22947.6812636064
"14360","Granville",2021-05-04,59328,0,61.4516446708673,59328,0,36458.0317503322,22869.9682496678
"14361","Granville",2021-05-05,59328,0,61.5799461575592,59328,0,36534.1504563567,22793.8495436433
"14362","Granville",2021-05-06,59328,0,61.7055603668878,59328,0,36608.6748544672,22719.3251455328
"14363","Granville",2021-05-07,59328,0,61.8253921791035,59328,0,36679.7686720185,22648.2313279815
"14364","Granville",2021-05-08,59328,0,61.9394415942358,59328,0,36747.4319090282,22580.5680909718
"14365","Granville",2021-05-09,59328,108,62.1618571995029,59328,108,36771.3866393211,22448.6133606789
"14366","Granville",2021-05-10,59328,0,62.2640335788797,59328,0,36940.0058416777,22387.9941583223
"14367","Granville",2021-05-11,59328,0,62.3604449528168,59328,0,36997.2047816072,22330.7952183928
"14368","Granville",2021-05-12,59328,0,62.451091321311,59328,0,37050.9834591074,22277.0165408926
"14369","Granville",2021-05-13,59328,0,62.5359726843654,59328,0,37101.3418741803,22226.6581258197
"14370","Granville",2021-05-14,59328,0,62.6188013467119,59328,0,37150.4824629773,22177.5175370227
"14371","Granville",2021-05-15,59328,0,62.6995773083493,59328,0,37198.4052254975,22129.5947745025
"14372","Granville",2021-05-16,59328,136,62.9197014386315,59328,136,37193.0004695113,21998.9995304887
"14373","Granville",2021-05-17,59328,0,62.9960807363967,59328,0,37374.3147792894,21953.6852207106
"14374","Granville",2021-05-18,59328,0,63.0704151314301,59328,0,37418.4158891749,21909.5841108251
"14375","Granville",2021-05-19,59328,0,63.1427046237441,59328,0,37461.3037991749,21866.6962008251
"14376","Granville",2021-05-20,59328,0,63.2129492133138,59328,0,37502.9785092748,21825.0214907252
"14377","Granville",2021-05-21,59328,0,63.2858124968543,59328,0,37546.2068381337,21781.7931618663
"14378","Granville",2021-05-22,59328,0,63.3612944743703,59328,0,37590.9887857544,21737.0112142456
"14379","Granville",2021-05-23,59328,120,63.5624119858828,59328,120,37590.3077829846,21617.6922170154
"14380","Granville",2021-05-24,59328,0,63.642859751867,59328,0,37758.0358335877,21569.9641664123
"14381","Granville",2021-05-25,59328,0,63.7259174006074,59328,0,37807.3122754324,21520.6877245676
"14382","Granville",2021-05-26,59328,0,63.8115849321021,59328,0,37858.1371085176,21469.8628914824
"14383","Granville",2021-05-27,59328,0,63.8998623463512,59328,0,37910.5103328433,21417.4896671567
"14384","Granville",2021-05-28,59328,0,63.9889209762858,59328,0,37963.3470368109,21364.6529631891
"14385","Granville",2021-05-29,59328,0,64.0787608218977,59328,0,38016.6472204154,21311.3527795846
"14386","Granville",2021-05-30,59328,32,64.201639923355,59328,32,38057.5489337281,21238.4510662719
"14387","Granville",2021-05-31,59328,0,64.2929599115365,59328,0,38143.7272563164,21184.2727436836
"14388","Granville",2021-06-01,59328,0,64.3850604120738,59328,0,38198.3686412751,21129.6313587249
"14389","Granville",2021-06-02,59328,0,64.4779414249739,59328,0,38253.4730886085,21074.5269113915
"14390","Granville",2021-06-03,59328,0,64.5716029502286,59328,0,38309.0405983116,21018.9594016884
