"","COUNTY","DATE","Population","death_est_total_inf","death_inf_vacc_obs_imm_lower","N","I","R","S"
"4931","Caldwell",2020-12-31,81884,923.076923076923,26.1157434720036,81884,923.076923076923,20461.5384615385,60499.3846153846
"4932","Caldwell",2021-01-01,81884,0,26.1157434720036,81884,0,21384.6153846154,60499.3846153846
"4933","Caldwell",2021-01-02,81884,0,26.1157434720036,81884,0,21384.6153846154,60499.3846153846
"4934","Caldwell",2021-01-03,81884,0,26.1157434720036,81884,0,21384.6153846154,60499.3846153846
"4935","Caldwell",2021-01-04,81884,0,26.1157434720036,81884,0,21384.6153846154,60499.3846153846
"4936","Caldwell",2021-01-05,81884,0,26.1157434720036,81884,0,21384.6153846154,60499.3846153846
"4937","Caldwell",2021-01-06,81884,0,26.1157434720036,81884,0,21384.6153846154,60499.3846153846
"4938","Caldwell",2021-01-07,81884,923.076923076923,27.2430417513706,81884,923.076923076923,21384.6153846154,59576.3076923077
"4939","Caldwell",2021-01-08,81884,0,27.2430417513706,81884,0,22307.6923076923,59576.3076923077
"4940","Caldwell",2021-01-09,81884,0,27.2430417513706,81884,0,22307.6923076923,59576.3076923077
"4941","Caldwell",2021-01-10,81884,307.692307692308,27.618807844493,81884,307.692307692308,22307.6923076923,59268.6153846154
"4942","Caldwell",2021-01-11,81884,0,27.618807844493,81884,0,22615.3846153846,59268.6153846154
"4943","Caldwell",2021-01-12,81884,0,27.618807844493,81884,0,22615.3846153846,59268.6153846154
"4944","Caldwell",2021-01-13,81884,0,27.618807844493,81884,0,22615.3846153846,59268.6153846154
"4945","Caldwell",2021-01-14,81884,153.846153846154,27.8066908910541,81884,153.846153846154,22615.3846153846,59114.7692307692
"4946","Caldwell",2021-01-15,81884,0,27.8066908910541,81884,0,22769.2307692308,59114.7692307692
"4947","Caldwell",2021-01-16,81884,0,27.8066908910541,81884,0,22769.2307692308,59114.7692307692
"4948","Caldwell",2021-01-17,81884,0,27.8066908910541,81884,0,22769.2307692308,59114.7692307692
"4949","Caldwell",2021-01-18,81884,0,27.8066908910541,81884,0,22769.2307692308,59114.7692307692
"4950","Caldwell",2021-01-19,81884,0,27.8066908910541,81884,0,22769.2307692308,59114.7692307692
"4951","Caldwell",2021-01-20,81884,0,27.8066908910541,81884,0,22769.2307692308,59114.7692307692
"4952","Caldwell",2021-01-21,81884,461.538461538462,28.3703400307377,81884,461.538461538462,22769.2307692308,58653.2307692308
"4953","Caldwell",2021-01-22,81884,0,28.3703400307377,81884,0,23230.7692307692,58653.2307692308
"4954","Caldwell",2021-01-23,81884,0,28.3703400307377,81884,0,23230.7692307692,58653.2307692308
"4955","Caldwell",2021-01-24,81884,0,28.3703400307377,81884,0,23230.7692307692,58653.2307692308
"4956","Caldwell",2021-01-25,81884,0,28.3703400307377,81884,0,23230.7692307692,58653.2307692308
"4957","Caldwell",2021-01-26,81884,0,28.3703400307377,81884,0,23230.7692307692,58653.2307692308
"4958","Caldwell",2021-01-27,81884,0,28.3703400307377,81884,0,23230.7692307692,58653.2307692308
"4959","Caldwell",2021-01-28,81884,461.538461538462,28.9339891704212,81884,461.538461538462,23230.7692307692,58191.6923076923
"4960","Caldwell",2021-01-29,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4961","Caldwell",2021-01-30,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4962","Caldwell",2021-01-31,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4963","Caldwell",2021-02-01,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4964","Caldwell",2021-02-02,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4965","Caldwell",2021-02-03,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4966","Caldwell",2021-02-04,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4967","Caldwell",2021-02-05,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4968","Caldwell",2021-02-06,81884,0,28.9339891704212,81884,0,23692.3076923077,58191.6923076923
"4969","Caldwell",2021-02-07,81884,153.846153846154,29.1218722169824,81884,153.846153846154,23692.3076923077,58037.8461538461
"4970","Caldwell",2021-02-08,81884,0,29.1218722169824,81884,0,23846.1538461539,58037.8461538461
"4971","Caldwell",2021-02-09,81884,0,29.1218722169824,81884,0,23846.1538461539,58037.8461538461
"4972","Caldwell",2021-02-10,81884,0,29.1218722169824,81884,0,23846.1538461539,58037.8461538461
"4973","Caldwell",2021-02-11,81884,0,29.1218722169824,81884,0,23846.1538461539,58037.8461538461
"4974","Caldwell",2021-02-12,81884,0,29.1218722169824,81884,0,23846.1538461539,58037.8461538461
"4975","Caldwell",2021-02-13,81884,0,29.1218722169824,81884,0,23846.1538461539,58037.8461538461
"4976","Caldwell",2021-02-14,81884,153.846153846154,29.3097552635436,81884,153.846153846154,23846.1538461539,57884
"4977","Caldwell",2021-02-15,81884,0,29.3097552635436,81884,0,24000,57884
"4978","Caldwell",2021-02-16,81884,0,29.3097552635436,81884,0,24000,57884
"4979","Caldwell",2021-02-17,81884,0,29.3097552635436,81884,0,24000,57884
"4980","Caldwell",2021-02-18,81884,0,29.3097552635436,81884,0,24000,57884
"4981","Caldwell",2021-02-19,81884,0,29.3097552635436,81884,0,24000,57884
"4982","Caldwell",2021-02-20,81884,0,29.3097552635436,81884,0,24000,57884
"4983","Caldwell",2021-02-21,81884,153.846153846154,29.4976383101047,81884,153.846153846154,24000,57730.1538461538
"4984","Caldwell",2021-02-22,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4985","Caldwell",2021-02-23,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4986","Caldwell",2021-02-24,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4987","Caldwell",2021-02-25,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4988","Caldwell",2021-02-26,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4989","Caldwell",2021-02-27,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4990","Caldwell",2021-02-28,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4991","Caldwell",2021-03-01,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4992","Caldwell",2021-03-02,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4993","Caldwell",2021-03-03,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4994","Caldwell",2021-03-04,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4995","Caldwell",2021-03-05,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4996","Caldwell",2021-03-06,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4997","Caldwell",2021-03-07,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4998","Caldwell",2021-03-08,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"4999","Caldwell",2021-03-09,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"5000","Caldwell",2021-03-10,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"5001","Caldwell",2021-03-11,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"5002","Caldwell",2021-03-12,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"5003","Caldwell",2021-03-13,81884,0,29.4976383101047,81884,0,24153.8461538461,57730.1538461539
"5004","Caldwell",2021-03-14,81884,153.846153846154,29.6855213566659,81884,153.846153846154,24153.8461538462,57576.3076923077
"5005","Caldwell",2021-03-15,81884,0,29.6855213566659,81884,0,24307.6923076923,57576.3076923077
"5006","Caldwell",2021-03-16,81884,0,29.6855213566659,81884,0,24307.6923076923,57576.3076923077
"5007","Caldwell",2021-03-17,81884,0,29.6855213566659,81884,0,24307.6923076923,57576.3076923077
"5008","Caldwell",2021-03-18,81884,0,29.6855213566659,81884,0,24307.6923076923,57576.3076923077
"5009","Caldwell",2021-03-19,81884,0,29.6855213566659,81884,0,24307.6923076923,57576.3076923077
"5010","Caldwell",2021-03-20,81884,0,29.6855213566659,81884,0,24307.6923076923,57576.3076923077
"5011","Caldwell",2021-03-21,81884,307.692307692308,30.0612874497883,81884,307.692307692308,24307.6923076923,57268.6153846154
"5012","Caldwell",2021-03-22,81884,0,30.0612874497883,81884,0,24615.3846153846,57268.6153846154
"5013","Caldwell",2021-03-23,81884,0,30.0612874497883,81884,0,24615.3846153846,57268.6153846154
"5014","Caldwell",2021-03-24,81884,0,30.0612874497883,81884,0,24615.3846153846,57268.6153846154
"5015","Caldwell",2021-03-25,81884,0,30.0612874497883,81884,0,24615.3846153846,57268.6153846154
"5016","Caldwell",2021-03-26,81884,0,30.0612874497883,81884,0,24615.3846153846,57268.6153846154
"5017","Caldwell",2021-03-27,81884,0,30.0612874497883,81884,0,24615.3846153846,57268.6153846154
"5018","Caldwell",2021-03-28,81884,307.692307692308,30.4370535429106,81884,307.692307692308,24615.3846153846,56960.9230769231
"5019","Caldwell",2021-03-29,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5020","Caldwell",2021-03-30,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5021","Caldwell",2021-03-31,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5022","Caldwell",2021-04-01,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5023","Caldwell",2021-04-02,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5024","Caldwell",2021-04-03,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5025","Caldwell",2021-04-04,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5026","Caldwell",2021-04-05,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5027","Caldwell",2021-04-06,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5028","Caldwell",2021-04-07,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5029","Caldwell",2021-04-08,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5030","Caldwell",2021-04-09,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5031","Caldwell",2021-04-10,81884,0,30.4370535429106,81884,0,24923.0769230769,56960.9230769231
"5032","Caldwell",2021-04-11,81884,153.846153846154,30.6249365894718,81884,153.846153846154,24923.0769230769,56807.0769230769
"5033","Caldwell",2021-04-12,81884,0,30.6249365894718,81884,0,25076.9230769231,56807.0769230769
"5034","Caldwell",2021-04-13,81884,0,30.6249365894718,81884,0,25076.9230769231,56807.0769230769
"5035","Caldwell",2021-04-14,81884,0,30.6249365894718,81884,0,25076.9230769231,56807.0769230769
"5036","Caldwell",2021-04-15,81884,0,30.6249365894718,81884,0,25076.9230769231,56807.0769230769
"5037","Caldwell",2021-04-16,81884,0,30.6249365894718,81884,0,25076.9230769231,56807.0769230769
"5038","Caldwell",2021-04-17,81884,0,30.6249365894718,81884,0,25076.9230769231,56807.0769230769
"5039","Caldwell",2021-04-18,81884,153.846153846154,30.812819636033,81884,153.846153846154,25076.9230769231,56653.2307692308
"5040","Caldwell",2021-04-19,81884,0,30.812819636033,81884,0,25230.7692307692,56653.2307692308
"5041","Caldwell",2021-04-20,81884,0,30.812819636033,81884,0,25230.7692307692,56653.2307692308
"5042","Caldwell",2021-04-21,81884,0,30.812819636033,81884,0,25230.7692307692,56653.2307692308
"5043","Caldwell",2021-04-22,81884,0,30.812819636033,81884,0,25230.7692307692,56653.2307692308
"5044","Caldwell",2021-04-23,81884,0,30.812819636033,81884,0,25230.7692307692,56653.2307692308
"5045","Caldwell",2021-04-24,81884,0,30.812819636033,81884,0,25230.7692307692,56653.2307692308
"5046","Caldwell",2021-04-25,81884,153.846153846154,31.0007026825941,81884,153.846153846154,25230.7692307692,56499.3846153846
"5047","Caldwell",2021-04-26,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5048","Caldwell",2021-04-27,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5049","Caldwell",2021-04-28,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5050","Caldwell",2021-04-29,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5051","Caldwell",2021-04-30,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5052","Caldwell",2021-05-01,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5053","Caldwell",2021-05-02,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5054","Caldwell",2021-05-03,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5055","Caldwell",2021-05-04,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5056","Caldwell",2021-05-05,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5057","Caldwell",2021-05-06,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5058","Caldwell",2021-05-07,81884,0,31.0007026825941,81884,0,25384.6153846154,56499.3846153846
"5059","Caldwell",2021-05-08,81884,0,31.1257506258369,81884,0,25487.0096424603,56396.9903575397
"5060","Caldwell",2021-05-09,81884,0,31.2690832834325,81884,0,25604.3761558059,56279.6238441941
"5061","Caldwell",2021-05-10,81884,0,31.4093103022885,81884,0,25719.1996479259,56164.8003520741
"5062","Caldwell",2021-05-11,81884,0,31.5464316824194,81884,0,25831.4801188323,56052.5198811677
"5063","Caldwell",2021-05-12,81884,0,31.6804474238353,81884,0,25941.2175685333,55942.7824314667
"5064","Caldwell",2021-05-13,81884,0,31.8113575265262,81884,0,26048.4119970207,55835.5880029793
"5065","Caldwell",2021-05-14,81884,0,31.9392710107509,81884,0,26153.1526744433,55730.8473255567
"5066","Caldwell",2021-05-15,81884,0,32.0641878765095,81884,0,26255.4396008011,55628.5603991989
"5067","Caldwell",2021-05-16,81884,307.692307692308,32.1861081238021,81884,307.692307692308,26047.5804684018,55528.7272239059
"5068","Caldwell",2021-05-17,81884,0,32.3050317526284,81884,0,26452.6522003223,55431.3477996777
"5069","Caldwell",2021-05-18,81884,0,32.4209587629887,81884,0,26547.5778734857,55336.4221265143
"5070","Caldwell",2021-05-19,81884,0,32.5338891548914,81884,0,26640.0497955913,55243.9502044087
"5071","Caldwell",2021-05-20,81884,0,32.6438229283294,81884,0,26730.0679666333,55153.9320333667
"5072","Caldwell",2021-05-21,81884,0,32.7527807657099,81884,0,26819.2870021939,55064.7129978061
"5073","Caldwell",2021-05-22,81884,0,32.8607626670313,81884,0,26907.7069022719,54976.2930977281
"5074","Caldwell",2021-05-23,81884,0,32.967768632295,81884,0,26995.3276668685,54888.6723331315
"5075","Caldwell",2021-05-24,81884,0,33.0737986615012,81884,0,27082.1492959837,54801.8507040163
"5076","Caldwell",2021-05-25,81884,0,33.1788527546484,81884,0,27168.1717896163,54715.8282103837
"5077","Caldwell",2021-05-26,81884,0,33.2829309117479,81884,0,27253.3951477757,54630.6048522243
"5078","Caldwell",2021-05-27,81884,0,33.3860331327884,81884,0,27337.8193704525,54546.1806295475
"5079","Caldwell",2021-05-28,81884,0,33.4936701490009,81884,0,27425.9568648079,54458.0431351921
"5080","Caldwell",2021-05-29,81884,0,33.6058419603953,81884,0,27517.8076308501,54366.1923691499
"5081","Caldwell",2021-05-30,81884,0,33.7225485669617,81884,0,27613.3716685709,54270.6283314291
"5082","Caldwell",2021-05-31,81884,0,33.8437899687,81884,0,27712.6489779703,54171.3510220297
"5083","Caldwell",2021-06-01,81884,0,33.9695661656302,81884,0,27815.6395590647,54068.3604409353
"5084","Caldwell",2021-06-02,81884,0,34.0998771576624,81884,0,27922.3434117803,53961.6565882197
"5085","Caldwell",2021-06-03,81884,0,34.2347229449051,81884,0,28032.7605362061,53851.2394637939
"5086","Caldwell",2021-06-04,81884,0,34.3618036022743,81884,0,28136.8192616863,53747.1807383137
"5087","Caldwell",2021-06-05,81884,0,34.4811191298301,81884,0,28234.5195882701,53649.4804117299
"5088","Caldwell",2021-06-06,81884,0,34.592669527531,81884,0,28325.8615159235,53558.1384840765
"5089","Caldwell",2021-06-07,81884,0,34.696454795387,81884,0,28410.8450446547,53473.1549553453
"5090","Caldwell",2021-06-08,81884,0,34.7924749333881,81884,0,28489.4701744555,53394.5298255445
"5091","Caldwell",2021-06-09,81884,0,34.8807299415357,81884,0,28561.7369053271,53322.2630946729
"5092","Caldwell",2021-06-10,81884,0,34.9612198198284,81884,0,28627.6452372683,53256.3547627317
"5093","Caldwell",2021-06-11,81884,0,35.038561908804,81884,0,28690.9760334051,53193.0239665949
"5094","Caldwell",2021-06-12,81884,0,35.112756208464,81884,0,28751.7292937387,53132.2707062613
"5095","Caldwell",2021-06-13,81884,0,35.1838027187984,81884,0,28809.9050182609,53074.0949817391
"5096","Caldwell",2021-06-14,81884,0,35.2517014398157,81884,0,28865.5032069787,53018.4967930213
"5097","Caldwell",2021-06-15,81884,0,35.3164523715174,81884,0,28918.5238598933,52965.4761401067
"5098","Caldwell",2021-06-16,81884,0,35.3780555138934,81884,0,28968.9669769965,52915.0330230035
"5099","Caldwell",2021-06-17,81884,0,35.4365108669609,81884,0,29016.8325583023,52867.1674416977
"5100","Caldwell",2021-06-18,81884,0,35.4948010337981,81884,0,29064.5628785153,52819.4371214847
"5101","Caldwell",2021-06-19,81884,0,35.5529260143966,81884,0,29112.1579376285,52771.8420623715
"5102","Caldwell",2021-06-20,81884,153.846153846154,35.6108858087632,81884,153.846153846154,29005.7715818015,52724.3822643523
"5103","Caldwell",2021-06-21,81884,0,35.6686804168996,81884,0,29206.9422725741,52677.0577274259
"5104","Caldwell",2021-06-22,81884,0,35.7263098387957,81884,0,29254.1315483995,52629.8684516005
"5105","Caldwell",2021-06-23,81884,0,35.7837740744615,81884,0,29301.1855631321,52582.8144368679
"5106","Caldwell",2021-06-24,81884,307.692307692308,35.8410731238971,81884,307.692307692308,29040.4120090796,52535.8956832281
"5107","Caldwell",2021-06-25,81884,0,35.8978506039369,81884,0,29394.5959885277,52489.4040114723
"5108","Caldwell",2021-06-26,81884,0,35.9541065145995,81884,0,29440.6605784147,52443.3394215853
"5109","Caldwell",2021-06-27,81884,0,36.0098408558765,81884,0,29486.2980864259,52397.7019135741
"5110","Caldwell",2021-06-28,81884,0,36.0650536277577,81884,0,29531.5085125531,52352.4914874469
"5111","Caldwell",2021-06-29,81884,0,36.1197448302617,81884,0,29576.2918568115,52307.7081431885
"5112","Caldwell",2021-06-30,81884,0,36.1739144633849,81884,0,29620.6481191981,52263.3518808019
"5113","Caldwell",2021-07-01,81884,0,36.2275625271166,81884,0,29664.5772997042,52219.4227002958
"5114","Caldwell",2021-07-02,81884,0,36.2817334788654,81884,0,29708.9346418342,52175.0653581658
"5115","Caldwell",2021-07-03,81884,0,36.3364273186198,81884,0,29753.7201455787,52130.2798544213
"5116","Caldwell",2021-07-04,81884,307.692307692308,36.3916440463905,81884,307.692307692308,29491.2415032541,52085.0661890536
"5117","Caldwell",2021-07-05,81884,0,36.4473836621782,81884,0,29844.575637938,52039.424362062
"5118","Caldwell",2021-07-06,81884,0,36.5036461659729,81884,0,29890.6456265453,51993.3543734547
"5119","Caldwell",2021-07-07,81884,0,36.5604315577848,81884,0,29937.1437767765,51946.8562232235
"5120","Caldwell",2021-07-08,81884,153.846153846154,36.6177398376128,81884,153.846153846154,29830.2239347847,51899.9299113691
"5121","Caldwell",2021-07-09,81884,0,36.6727150890637,81884,0,30029.0860235289,51854.9139764711
"5122","Caldwell",2021-07-10,81884,0,36.7253573121387,81884,0,30072.1915814717,51811.8084185283
"5123","Caldwell",2021-07-11,81884,307.692307692308,36.7756665068481,81884,307.692307692308,29805.6944547752,51770.6132375325
"5124","Caldwell",2021-07-12,81884,0,36.8236426731802,81884,0,30152.6715665069,51731.3284334931
"5125","Caldwell",2021-07-13,81884,0,36.8692858111366,81884,0,30190.0459935911,51693.9540064089
"5126","Caldwell",2021-07-14,81884,0,36.9125959207272,81884,0,30225.5100437283,51658.4899562717
"5127","Caldwell",2021-07-15,81884,0,36.9535730019406,81884,0,30259.0637169091,51624.9362830909
"5128","Caldwell",2021-07-16,81884,0,36.9937757946135,81884,0,30291.9833716613,51592.0166283387
"5129","Caldwell",2021-07-17,81884,0,37.0332042987442,81884,0,30324.2690079837,51559.7309920163
"5130","Caldwell",2021-07-18,81884,307.692307692308,37.0718585143328,81884,307.692307692308,30048.228318184,51528.0793741237
"5131","Caldwell",2021-07-19,81884,0,37.1097384413794,81884,0,30386.9382253391,51497.0617746609
"5132","Caldwell",2021-07-20,81884,0,37.1468440798838,81884,0,30417.3218063721,51466.6781936279
"5133","Caldwell",2021-07-21,81884,0,37.1831754298477,81884,0,30447.0713689765,51436.9286310235
"5134","Caldwell",2021-07-22,81884,0,37.2187324912594,81884,0,30476.1869131429,51407.8130868571
"5135","Caldwell",2021-07-23,81884,0,37.2548364038802,81884,0,30505.7502409533,51378.2497590467
"5136","Caldwell",2021-07-24,81884,0,37.2914871677,81884,0,30535.7613523995,51348.2386476005
"5137","Caldwell",2021-07-25,81884,769.230769230769,37.3286847827274,81884,769.230769230769,29796.9894782577,51317.7797525115
"5138","Caldwell",2021-07-26,81884,0,37.3664292489537,81884,0,30597.1269262133,51286.8730737867
"5139","Caldwell",2021-07-27,81884,0,37.40472056639,81884,0,30628.4813885828,51255.5186114172
"5140","Caldwell",2021-07-28,81884,0,37.4435587350253,81884,0,30660.2836345881,51223.7163654119
"5141","Caldwell",2021-07-29,81884,153.846153846154,37.4829437548696,81884,153.846153846154,30538.6875103912,51191.4663357626
"5142","Caldwell",2021-07-30,81884,0,37.5256293893677,81884,0,30727.4863691899,51156.5136308101
"5143","Caldwell",2021-07-31,81884,0,37.5716156385292,81884,0,30765.1417494533,51118.8582505467
"5144","Caldwell",2021-08-01,81884,461.538461538462,37.6209025023455,81884,461.538461538462,30343.9613434821,51078.5001949794
"5145","Caldwell",2021-08-02,81884,0,37.6734899808242,81884,0,30848.5605358981,51035.4394641019
"5146","Caldwell",2021-08-03,81884,0,37.7293780739677,81884,0,30894.3239420877,50989.6760579123
"5147","Caldwell",2021-08-04,81884,0,37.7885667817644,81884,0,30942.79002358,50941.20997642
"5148","Caldwell",2021-08-05,81884,769.230769230769,37.8510561042259,81884,769.230769230769,30224.7280111536,50890.0412196156
"5149","Caldwell",2021-08-06,81884,0,37.9154406177816,81884,0,31046.6793954643,50837.3206045357
"5150","Caldwell",2021-08-07,81884,0,37.9817203224413,81884,0,31100.9518688279,50783.0481311721
"5151","Caldwell",2021-08-08,81884,153.846153846154,38.0498952182076,81884,153.846153846154,31002.9300466309,50727.2237995229
"5152","Caldwell",2021-08-09,81884,0,38.1199653050679,81884,0,31214.1523904018,50669.8476095982
"5153","Caldwell",2021-08-10,81884,0,38.1919305830332,81884,0,31273.0804386109,50610.9195613891
"5154","Caldwell",2021-08-11,81884,0,38.265791052104,81884,0,31333.5603451049,50550.4396548951
"5155","Caldwell",2021-08-12,81884,461.538461538462,38.3415467122699,81884,461.538461538462,30934.0536483366,50488.4078901249
"5156","Caldwell",2021-08-13,81884,0,38.4174384988481,81884,0,31457.7353403968,50426.2646596032
"5157","Caldwell",2021-08-14,81884,0,38.4938299981688,81884,0,31520.2877557006,50363.7122442994
"5158","Caldwell",2021-08-15,81884,153.846153846154,38.5706921233248,81884,153.846153846154,31429.3793844171,50300.7744617367
"5159","Caldwell",2021-08-16,81884,0,38.647973972229,81884,0,31646.50700742,50237.49299258
"5160","Caldwell",2021-08-17,81884,0,38.72291254384,81884,0,31707.869707398,50176.130292602
"5161","Caldwell",2021-08-18,81884,0,38.798423545462,81884,0,31769.7011359661,50114.2988640339
"5162","Caldwell",2021-08-19,81884,461.538461538462,38.8745069771048,81884,461.538461538462,31370.462831594,50051.9987068675
"5163","Caldwell",2021-08-20,81884,0,38.9410985748621,81884,0,31886.5291570401,49997.4708429599
"5164","Caldwell",2021-08-21,81884,0,39.0061082003071,81884,0,31939.7616387395,49944.2383612605
"5165","Caldwell",2021-08-22,81884,307.692307692308,39.0689030645126,81884,307.692307692308,31683.4882776532,49892.8194146545
"5166","Caldwell",2021-08-23,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5167","Caldwell",2021-08-24,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5168","Caldwell",2021-08-25,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5169","Caldwell",2021-08-26,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5170","Caldwell",2021-08-27,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5171","Caldwell",2021-08-28,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5172","Caldwell",2021-08-29,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5173","Caldwell",2021-08-30,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5174","Caldwell",2021-08-31,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5175","Caldwell",2021-09-01,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5176","Caldwell",2021-09-02,81884,615.384615384615,39.1283757868537,81884,615.384615384615,31424.4946139227,49844.1207706927
"5177","Caldwell",2021-09-03,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5178","Caldwell",2021-09-04,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5179","Caldwell",2021-09-05,81884,307.692307692308,39.1283757868537,81884,307.692307692308,31732.186921615,49844.1207706927
"5180","Caldwell",2021-09-06,81884,0,39.1283757868537,81884,0,32039.8792293073,49844.1207706927
"5181","Caldwell",2021-09-09,81884,461.538461538462,39.4554397778471,81884,461.538461538462,31846.1538461539,49576.3076923077
"5182","Caldwell",2021-09-12,81884,461.538461538462,40.0190889175306,81884,461.538461538462,32307.6923076923,49114.7692307692
"5183","Caldwell",2021-09-16,81884,461.538461538462,40.5827380572142,81884,461.538461538462,32769.2307692308,48653.2307692308
"5184","Caldwell",2021-09-19,81884,0,40.5827380572142,81884,0,33230.7692307692,48653.2307692308
"5185","Caldwell",2021-09-23,81884,615.384615384615,41.3342702434589,81884,615.384615384615,33230.7692307692,48037.8461538462
"5186","Caldwell",2021-09-26,81884,153.846153846154,41.52215329002,81884,153.846153846154,33846.1538461538,47884
"5187","Caldwell",2021-09-30,81884,0,41.52215329002,81884,0,34000,47884
"5188","Caldwell",2021-10-03,81884,153.846153846154,41.7100363365812,81884,153.846153846154,34000,47730.1538461539
"5189","Caldwell",2021-10-07,81884,0,41.7100363365812,81884,0,34153.8461538461,47730.1538461539
"5190","Caldwell",2021-10-10,81884,153.846153846154,41.8979193831424,81884,153.846153846154,34153.8461538461,47576.3076923077
"5191","Caldwell",2021-10-14,81884,307.692307692308,42.2736854762647,81884,307.692307692308,34307.6923076923,47268.6153846154
"5192","Caldwell",2021-10-17,81884,307.692307692308,42.6494515693871,81884,307.692307692308,34615.3846153846,46960.9230769231
"5193","Caldwell",2021-10-21,81884,0,42.6494515693871,81884,0,34923.0769230769,46960.9230769231
"5194","Caldwell",2021-10-24,81884,153.846153846154,42.8373346159483,81884,153.846153846154,34923.0769230769,46807.0769230769
"5195","Caldwell",2021-10-28,81884,307.692307692308,43.2131007090706,81884,307.692307692308,35076.9230769231,46499.3846153846
"5196","Caldwell",2021-10-31,81884,0,43.2131007090706,81884,0,35384.6153846154,46499.3846153846
"5197","Caldwell",2021-11-04,81884,0,43.2131007090706,81884,0,35384.6153846154,46499.3846153846
